Player
Player00001,2000,0
Player00002,1999,1
Player00003,2000,0
Player00004,2000,0
Player00005,2000,0
Player00006,2000,0
Player00007,2000,0
Player00008,2000,0
Player00009,2000,0
Player00010,1997,3
